ID,Basin_File,River_File,Basin_Path,River_Path,BOUNDING_BOX_COORDS,Lat,Lon,Area_km2
USA_05501000,USA_05501000_distributed_basin.shp,USA_05501000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05501000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05501000,40.06374999999999/-92.27125/39.632916666666674/-91.51541666666667,39.819106229993764,-91.86277247862029,921.1904888436029
USA_13161500,USA_13161500_distributed_basin.shp,USA_13161500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_13161500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_13161500,41.93958333333334/-115.82625/41.39625/-115.35708333333335,41.70341737760205,-115.55582668457006,987.2984227700521
USA_13310700,USA_13310700_distributed_basin.shp,USA_13310700_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_13310700,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_13310700,44.991249999999994/-115.90208333333332/44.46541666666667/-115.58375,44.74860965834853,-115.71917224122187,854.1821394500139
USA_07346045,USA_07346045_distributed_basin.shp,USA_07346045_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07346045,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07346045,33.21291666666667/-94.70958333333333/32.767083333333346/-94.35458333333335,33.012962017864304,-94.52721229972742,959.5654106465064
USA_03366500,USA_03366500_distributed_basin.shp,USA_03366500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03366500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03366500,39.10791666666666/-85.67541667/38.66041666666668/-85.23875000000001,38.87925629702363,-85.47617804098229,755.0584856549206
USA_11266500,USA_11266500_distributed_basin.shp,USA_11266500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11266500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11266500,37.90291666666667/-119.67541667/37.59375000000001/-119.25875,37.73828385084218,-119.48624261448491,835.2334650161722
USA_03015500,USA_03015500_distributed_basin.shp,USA_03015500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03015500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03015500,42.10041666666666/-79.71875/41.76041666666667/-79.31625,41.920983523560395,-79.51142700629441,789.8802061608718
USA_12451000,USA_12451000_distributed_basin.shp,USA_12451000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12451000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12451000,48.55041666666666/-121.07041666666666/48.19708333333333/-120.62875,48.39002712813143,-120.85951199735015,831.6701716802132
USA_05487980,USA_05487980_distributed_basin.shp,USA_05487980_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05487980,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05487980,41.29541666666667/-93.89708333333333/40.90875000000001/-93.20875000000001,41.07616803228551,-93.48294383831866,882.7484775337999
USA_03346000,USA_03346000_distributed_basin.shp,USA_03346000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03346000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03346000,39.54541666666667/-88.04041666666666/39.00125/-87.77708333333335,39.27252358816961,-87.91850334182686,817.2324452237526
USA_12035000,USA_12035000_distributed_basin.shp,USA_12035000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12035000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12035000,47.44291666666666/-123.61375/46.998749999999994/-123.25875,47.2258455722409,-123.46255600595768,761.6092384879499
USA_05087500,USA_05087500_distributed_basin.shp,USA_05087500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05087500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05087500,48.53458333333334/-96.81875/48.24958333333334/-95.99041666666668,48.3780737072353,-96.32156290144881,604.1123571019878
USA_04221000,USA_04221000_distributed_basin.shp,USA_04221000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04221000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04221000,42.23625/-78.01541666666667/41.84458333333335/-77.66458333333335,42.04403809721981,-77.8305320478543,739.6951526680641
USA_05489000,USA_05489000_distributed_basin.shp,USA_05489000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05489000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05489000,41.25541666666666/-93.25541666666666/40.88458333333334/-92.78708333333334,41.05973931277929,-93.01777754681447,966.4121829288266
USA_14306500,USA_14306500_distributed_basin.shp,USA_14306500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14306500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14306500,44.51125/-123.92958333333334/44.19708333333334/-123.42708333333334,44.34978030129574,-123.6751991245032,857.798725701979
USA_07299670,USA_07299670_distributed_basin.shp,USA_07299670_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07299670,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07299670,34.49291666666666/-100.21541666666666/34.22625000000001/-99.73875,34.362799510176984,-99.96749802931114,829.9482057813191
USA_12411000,USA_12411000_distributed_basin.shp,USA_12411000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12411000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12411000,48.068749999999994/-116.44624999999999/47.68625/-115.97541666666666,47.88088586609549,-116.20153468964162,865.3971177305931
USA_06280300,USA_06280300_distributed_basin.shp,USA_06280300_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06280300,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06280300,44.22875/-109.87375/43.80208333333334/-109.44291666666668,44.02583551030637,-109.66937403953231,795.5442408939522
USA_07301410,USA_07301410_distributed_basin.shp,USA_07301410_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07301410,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07301410,35.627916666666664/-100.68625/35.402083333333344/-100.11208333,35.51776186477007,-100.36883380313863,768.9688266864521
USA_02472500,USA_02472500_distributed_basin.shp,USA_02472500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02472500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02472500,31.86208333333333/-89.85374999999999/31.37708333333333/-89.41208333333333,31.58589960861293,-89.65972464900769,785.5184847724232
USA_08164300,USA_08164300_distributed_basin.shp,USA_08164300_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08164300,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08164300,29.82375/-97.12708333333333/29.457083333333337/-96.74958333333333,29.64975429432195,-96.91542654538625,862.6112135840691
USA_13011900,USA_13011900_distributed_basin.shp,USA_13011900_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_13011900,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_13011900,44.010416666666664/-110.44791666666666/43.717083333333335/-109.81708333333333,43.871647363379566,-110.1096497399149,852.4952874530112
USA_02298123,USA_02298123_distributed_basin.shp,USA_02298123_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02298123,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02298123,27.356249999999996/-81.78791666666666/26.951249999999998/-81.51375,27.145201178804047,-81.6453740575845,679.2135114722107
USA_06888500,USA_06888500_distributed_basin.shp,USA_06888500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06888500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06888500,39.13041666666666/-96.54458333333334/38.81541666666668/-96.10708333333335,38.95410401771459,-96.31364888083041,844.0104447896146
USA_06878000,USA_06878000_distributed_basin.shp,USA_06878000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06878000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06878000,39.39541666666666/-97.51874999999998/39.00958333333334/-97.00458333333334,39.19403901549955,-97.27659655588087,775.3343428622577
USA_03285000,USA_03285000_distributed_basin.shp,USA_03285000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03285000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03285000,37.64458333/-84.89125/37.33291666666668/-84.33375000000001,37.50332047591209,-84.5993556225554,823.3441962762762
USA_03170000,USA_03170000_distributed_basin.shp,USA_03170000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03170000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03170000,37.087083333333325/-80.63375/36.79708333333335/-80.10541666666668,36.96039720247329,-80.36085045696348,800.2977842518669
USA_14137000,USA_14137000_distributed_basin.shp,USA_14137000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14137000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14137000,45.43541666666667/-122.15041666666666/45.15375/-121.67958333333334,45.30862442871496,-121.87754393472045,678.9400436344414
USA_06921070,USA_06921070_distributed_basin.shp,USA_06921070_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06921070,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06921070,37.697916666666664/-93.38208333333334/37.266250000000014/-92.92291666666668,37.46653621109989,-93.18582323087418,713.1623317429056
USA_02018000,USA_02018000_distributed_basin.shp,USA_02018000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02018000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02018000,37.69958333333333/-80.53958333333333/37.27875/-79.89958333333333,37.48411801481459,-80.18437313984144,852.1207382363161
USA_09447800,USA_09447800_distributed_basin.shp,USA_09447800_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09447800,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09447800,33.31958333333333/-109.95208333333333/32.94791666666667/-109.49625,33.144185195958954,-109.69655171839129,790.4936008407996
USA_08178880,USA_08178880_distributed_basin.shp,USA_08178880_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08178880,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08178880,29.96041666666666/-99.58624999999999/29.672083333333337/-99.06708333333333,29.81791540728151,-99.32016426762902,849.3276398006395
USA_02408540,USA_02408540_distributed_basin.shp,USA_02408540_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02408540,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02408540,33.31958333333333/-86.29791666666667/32.86458333333333/-85.94791666666667,33.0642726271629,-86.10758730347386,681.7170443204834
USA_08176900,USA_08176900_distributed_basin.shp,USA_08176900_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08176900,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08176900,29.11458333333333/-97.68124999999999/28.797916666666673/-97.21208333333334,28.95118823527123,-97.43932857559972,929.1290775332562
USA_03574500,USA_03574500_distributed_basin.shp,USA_03574500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03574500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03574500,35.10125/-86.37541666666667/34.62291666666668/-86.03041666666668,34.877217063795115,-86.21123536561272,830.6237120743193
USA_06918460,USA_06918460_distributed_basin.shp,USA_06918460_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06918460,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06918460,37.42375/-93.94041666666666/37.02458333333334/-93.54791666666668,37.242368410728616,-93.74021564032279,652.3668698261935
USA_06814000,USA_06814000_distributed_basin.shp,USA_06814000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06814000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06814000,40.327083333333334/-96.46541666666667/39.88458333333334/-96.10458333,40.08964540760172,-96.2569929517348,711.2369734412686
USA_05458000,USA_05458000_distributed_basin.shp,USA_05458000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05458000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05458000,43.65958333333333/-92.86375/43.03041666666666/-92.47041666666667,43.35171175440882,-92.68177584663034,775.390092124636
USA_09497800,USA_09497800_distributed_basin.shp,USA_09497800_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09497800,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09497800,34.24875/-110.68458333333334/33.84291666666667/-110.34291666666668,34.04408325502372,-110.5083184703195,749.3310356503586
USA_07197000,USA_07197000_distributed_basin.shp,USA_07197000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07197000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07197000,36.10208333333333/-94.85125/35.73625000000001/-94.35625000000002,35.920760571737524,-94.59325784951471,806.8350296041071
USA_03173000,USA_03173000_distributed_basin.shp,USA_03173000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03173000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03173000,37.30208333333333/-81.27291666666666/37.02208333333334/-80.65375000000002,37.15785440626067,-80.94975364250705,773.7241899292173
USA_06917000,USA_06917000_distributed_basin.shp,USA_06917000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06917000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06917000,38.125416666666666/-95.22375000000001/37.88958333333335/-94.68541666666668,38.01973853513146,-94.9763317424656,767.1247373161285
USA_03338780,USA_03338780_distributed_basin.shp,USA_03338780_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03338780,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03338780,40.57125/-87.78708333333333/40.22291666666666/-87.38458333333335,40.40874567070952,-87.5718333207395,692.9618791194505
USA_05408000,USA_05408000_distributed_basin.shp,USA_05408000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05408000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05408000,43.90541666666667/-90.75958333333332/43.573750000000004/-90.41791666666668,43.74238814130931,-90.57475983435944,688.6609736108751
USA_02481510,USA_02481510_distributed_basin.shp,USA_02481510_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02481510,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02481510,31.082916666666666/-89.58791666666667/30.475416666666664/-89.26041666666669,30.77105953901304,-89.41438446636707,796.4257569335705
USA_08070000,USA_08070000_distributed_basin.shp,USA_08070000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08070000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_08070000,30.75875/-95.54041666666666/30.32958333/-95.07875,30.573988957357745,-95.28739562131443,865.6023404908681
USA_05413500,USA_05413500_distributed_basin.shp,USA_05413500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05413500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05413500,42.99458333333333/-91.04791666666665/42.70458333333333/-90.61291666666668,42.86307651518577,-90.83903859981625,698.5065688519868
USA_09505800,USA_09505800_distributed_basin.shp,USA_09505800_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09505800,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_09505800,34.79875/-111.69791666666666/34.449583333333344/-111.26375000000002,34.59760570467912,-111.42952855525708,628.430290483917
USA_07376000,USA_07376000_distributed_basin.shp,USA_07376000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07376000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_07376000,31.161249999999995/-90.77708333333332/30.50291666666666/-90.55375000000001,30.864812358105596,-90.65719391219072,683.2551994502314
USA_14400000,USA_14400000_distributed_basin.shp,USA_14400000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14400000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14400000,42.36208333333333/-124.23875/42.10458333333334/-123.79208333333332,42.23318402478647,-124.00492292752949,702.1761403117146
USA_06889500,USA_06889500_distributed_basin.shp,USA_06889500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06889500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06889500,39.657083333333325/-96.02541666666666/39.08875000000001/-95.70375000000001,39.33029440880553,-95.86198884523054,734.4913183242118
USA_06289000,USA_06289000_distributed_basin.shp,USA_06289000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06289000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06289000,45.00875/-107.86458333333333/44.765416666666674/-107.50291666666666,44.88297228216055,-107.70415920420358,472.51153990035357
USA_03498500,USA_03498500_distributed_basin.shp,USA_03498500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03498500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03498500,35.856249999999996/-83.97041666666665/35.56208333333335/-83.47208333333336,35.68404422724596,-83.74098227646667,696.4950192613225
USA_04196800,USA_04196800_distributed_basin.shp,USA_04196800_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04196800,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04196800,40.93875/-83.57958333333333/40.59125000000002/-83.19458333333334,40.727846324079,-83.39593481358725,622.1896963277918
USA_10396000,USA_10396000_distributed_basin.shp,USA_10396000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_10396000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_10396000,42.793749999999996/-118.92958333333334/42.48875/-118.56208333333333,42.65597535647107,-118.73802168384506,531.438838059325
USA_04127918,USA_04127918_distributed_basin.shp,USA_04127918_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04127918,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04127918,46.40875/-85.03625/46.14291666666668/-84.56791666666668,46.25564628705135,-84.80238169722344,546.0426177195385
USA_14305500,USA_14305500_distributed_basin.shp,USA_14305500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14305500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_14305500,44.974583333333335/-123.89208333333332/44.67541666666667/-123.56708333333333,44.81726051031898,-123.72055016490525,526.8571918643704
USA_05399500,USA_05399500_distributed_basin.shp,USA_05399500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05399500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_05399500,45.11125/-90.39958333333333/44.77458333333334/-90.05458333333334,44.933870601073984,-90.21423528078448,566.3772172899336
USA_04127997,USA_04127997_distributed_basin.shp,USA_04127997_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04127997,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04127997,45.333749999999995/-84.84041666666666/45.017083333333346/-84.49291666666667,45.175680590879445,-84.66730310707042,495.80713405349
USA_03473000,USA_03473000_distributed_basin.shp,USA_03473000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03473000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03473000,36.82041667/-81.98541666666667/36.47041666666668/-81.32958333,36.657465646446845,-81.67970390329701,784.5500562471128
USA_04057510,USA_04057510_distributed_basin.shp,USA_04057510_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04057510,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_04057510,46.34958333333333/-86.85041666666666/45.93958333/-86.58291666666668,46.12321902825654,-86.7196891503092,487.27547328973554
USA_06440200,USA_06440200_distributed_basin.shp,USA_06440200_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06440200,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_06440200,43.96791667/-102.23458333333333/43.75625000000001/-101.68041666666667,43.86917998157923,-101.95613273431078,644.7549246196714
USA_12167000,USA_12167000_distributed_basin.shp,USA_12167000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12167000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_12167000,48.45291666666667/-122.08291666666665/48.157916666666665/-121.58875,48.30484757163178,-121.79210299418075,682.8894816081875
USA_03488000,USA_03488000_distributed_basin.shp,USA_03488000_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03488000,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_03488000,37.087083333333325/-81.78791666666667/36.850416666666675/-81.26375000000002,36.97152691294456,-81.52853744062583,573.0836782886245
USA_11482500,USA_11482500_distributed_basin.shp,USA_11482500_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11482500,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_11482500,41.45041666666666/-124.08208333333333/40.68375/-123.67875000000001,41.06009334055801,-123.889215788475,711.7687833862647
USA_02053200,USA_02053200_distributed_basin.shp,USA_02053200_distributed_river.shp,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02053200,/work/comphyd_lab/data/_to-be-moved/camels-spat-upload/shapefiles/meso-scale/shapes-distributed/USA_02053200,36.485416666666666/-77.46791666666667/36.26125/-77.00041666666667,36.36194780595818,-77.24375066425121,572.6515311947288
